INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
TYPE_AES LENGTH_AES_192;yes;0.072000
TYPE_AES LENGTH_AES_256;yes;0.076000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0.072000
TYPE_RSA_PUBLIC LENGTH_RSA_736;no;
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0.072000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0.071000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0.076000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0.075000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0.076000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0.076000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0.072000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.072000
TYPE_RSA_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.072000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.076000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.072000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.075000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.073000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.076000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.072000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;0.079000
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;0.080000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.114000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.119000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.117000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.118000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.121000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.118000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.117000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.122000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;0.132000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;yes;0.132000
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0.145000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0.145000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;0.145000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH;yes;0.097000
ALG_EC_SVDP_DHC;yes;0.104000
ALG_EC_SVDP_DH_KDF;yes;0.099000
ALG_EC_SVDP_DH_PLAIN;yes;0.099000
ALG_EC_SVDP_DHC_KDF;yes;0.100000
ALG_EC_SVDP_DHC_PLAIN;yes;0.099000

javacard.security.Checksum
ALG_ISO3309_CRC16;no;
ALG_ISO3309_CRC32;no;

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.353000
ALG_RSA LENGTH_RSA_736;no;
ALG_RSA LENGTH_RSA_768;yes;0.866000
ALG_RSA LENGTH_RSA_896;yes;0.940000
ALG_RSA LENGTH_RSA_1024;yes;1.468000
ALG_RSA LENGTH_RSA_1280;yes;1.722000
ALG_RSA LENGTH_RSA_1536;yes;0.793000
ALG_RSA LENGTH_RSA_1984;yes;14.059000
ALG_RSA LENGTH_RSA_2048;yes;3.522000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.517000
ALG_RSA_CRT LENGTH_RSA_736;no;
ALG_RSA_CRT LENGTH_RSA_768;yes;0.607000
ALG_RSA_CRT LENGTH_RSA_896;yes;0.829000
ALG_RSA_CRT LENGTH_RSA_1024;yes;1.156000
ALG_RSA_CRT LENGTH_RSA_1280;yes;2.432000
ALG_RSA_CRT LENGTH_RSA_1536;yes;5.330000
ALG_RSA_CRT LENGTH_RSA_1984;yes;3.769000
ALG_RSA_CRT LENGTH_RSA_2048;yes;12.920000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;no;
ALG_EC_FP LENGTH_EC_FP_160;no;
ALG_EC_FP LENGTH_EC_FP_192;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_224;no;
ALG_EC_FP LENGTH_EC_FP_256;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_384;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_521;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0.088000 sec;
Set random modulus;yes;0.022000 sec;
Set random public exponent;no;
Initialize cipher with public key with random exponent;no;
Use random public exponent;no;

Total test time:; 81 seconds.
