duration,return_code
1.557069, 0000
0.855718, 0000
0.814496, 0000
1.204595, 0000
0.731086, 0000
0.628020, 0000
0.565216, 0000
0.442602, 0000
2.676110, 0000
1.868152, 0000
0.754125, 0000
1.103069, 0000
0.732065, 0000
0.215065, 0000
1.619974, 0000
1.248102, 0000
0.711801, 0000
1.456323, 0000
1.063526, 0000
1.210060, 0000
0.689824, 0000
1.184300, 0000
1.953359, 0000
0.440050, 0000
1.476099, 0000
0.854103, 0000
0.297113, 0000
2.591741, 0000
1.291667, 0000
0.545046, 0000
0.670093, 0000
0.689647, 0000
0.897095, 0000
0.505101, 0000
0.979660, 0000
1.082116, 0000
1.248105, 0000
1.020053, 0000
1.559086, 0000
1.020073, 0000
1.204812, 0000
0.545327, 0000
1.309057, 0000
1.517101, 0000
0.546162, 0000
0.504088, 0000
0.710771, 0000
0.399070, 0000
2.221022, 0000
1.516698, 0000
0.462817, 0000
0.299135, 0000
2.012584, 0000
0.814077, 0000
0.692073, 0000
0.773096, 0000
1.682092, 0000
2.347085, 0000
0.361109, 0000
0.360105, 0000
0.441069, 0000
2.262071, 0000
0.774114, 0000
0.690969, 0000
1.764075, 0000
1.496124, 0000
0.607072, 0000
0.979093, 0000
1.392640, 0000
0.255123, 0000
1.249067, 0000
1.333045, 0000
0.318035, 0000
0.317828, 0000
2.634987, 0000
0.567835, 0000
0.234073, 0000
0.875728, 0000
0.670079, 0000
0.193771, 0000
1.018754, 0000
0.462087, 0000
1.724055, 0000
0.275900, 0000
0.359771, 0000
1.102282, 0000
2.801288, 0000
0.688299, 0000
0.357574, 0000
1.765205, 0000
0.710093, 0000
0.586202, 0000
1.742915, 0000
0.689133, 0000
0.358712, 0000
0.297025, 0000
0.316035, 0000
1.248185, 0000
0.959109, 0000
1.126111, 0000
1.727179, 0000
0.399106, 0000
0.318923, 0000
1.474091, 0000
2.076514, 0000
0.753132, 0000
1.373118, 0000
0.400034, 0000
0.814009, 0000
1.560160, 0000
1.310158, 0000
0.836126, 0000
0.648149, 0000
1.577719, 0000
0.566147, 0000
0.671770, 0000
0.522971, 0000
1.043125, 0000
1.665179, 0000
0.650101, 0000
0.380065, 0000
0.317130, 0000
0.442071, 0000
2.137064, 0000
0.464275, 0000
1.001370, 0000
1.786351, 0000
0.462429, 0000
0.505065, 0000
0.296064, 0000
0.730075, 0000
1.601075, 0000
0.959331, 0000
1.621078, 0000
0.502264, 0000
0.707879, 0000
1.437227, 0000
1.767748, 0000
1.062840, 0000
0.556031, 0000
0.536085, 0000
0.961077, 0000
1.661014, 0000
0.234833, 0000
0.626062, 0000
1.000160, 0000
0.627092, 0000
2.468062, 0000
0.565020, 0000
0.463117, 0000
0.379096, 0000
1.166844, 0000
0.939133, 0000
1.666060, 0000
1.703137, 0000
1.453827, 0000
0.587098, 0000
0.690032, 0000
0.773114, 0000
0.835066, 0000
3.091075, 0000
0.814127, 0000
1.786883, 0000
1.806123, 0000
0.296089, 0000
0.750403, 0000
1.682072, 0000
1.019704, 0000
1.889093, 0000
0.256845, 0000
1.515838, 0000
0.462110, 0000
0.399812, 0000
0.857043, 0000
0.896128, 0000
0.503330, 0000
0.708765, 0000
0.276067, 0000
0.543107, 0000
2.159512, 0000
1.043130, 0000
0.606201, 0000
1.972062, 0000
1.166340, 0000
1.953911, 0000
1.103086, 0000
0.753003, 0000
1.125076, 0000
0.564820, 0000
0.856032, 0000
1.787075, 0000
2.159379, 0000
0.733069, 0000
1.146024, 0000
0.627027, 0000
0.814085, 0000
1.887045, 0000
0.564720, 0000
1.393555, 0000
0.380122, 0000
0.811749, 0000
0.648105, 0000
0.648822, 0000
0.440836, 0000
0.607075, 0000
0.296785, 0000
1.662115, 0000
0.795094, 0000
1.207072, 0000
1.413107, 0000
2.161043, 0000
1.476015, 0000
1.207615, 0000
0.526064, 0000
0.462130, 0000
0.812752, 0000
0.549087, 0000
1.040750, 0000
1.475066, 0000
0.463693, 0000
0.235045, 0000
0.669082, 0000
0.278089, 0000
0.318149, 0000
2.158859, 0000
1.617202, 0000
0.379691, 0000
1.062868, 0000
3.667033, 0000
2.304786, 0000
0.646999, 0000
0.855110, 0000
1.535710, 0000
1.432577, 0000
1.517953, 0000
0.667298, 0000
1.350311, 0000
0.917071, 0000
1.558441, 0000
0.668367, 0000
0.939856, 0000
0.482335, 0000
1.743113, 0000
1.312061, 0000
0.444072, 0000
0.378883, 0000
1.268119, 0000
1.040309, 0000
1.311749, 0000
0.337070, 0000
0.524062, 0000
0.399153, 0000
2.863701, 0000
0.937684, 0000
0.419514, 0000
1.414162, 0000
1.082194, 0000
0.607041, 0000
0.523109, 0000
0.731164, 0000
1.620980, 0000
0.380846, 0000
0.567145, 0000
0.730100, 0000
0.814951, 0000
0.650074, 0000
1.662764, 0000
0.340097, 0000
0.897675, 0000
0.774138, 0000
2.118062, 0000
0.379923, 0000
0.504066, 0000
0.712375, 0000
1.022066, 0000
1.393001, 0000
0.545077, 0000
1.806696, 0000
4.722826, 0000
1.933061, 0000
1.744127, 0000
0.814097, 0000
0.875854, 0000
0.277077, 0000
0.997078, 0000
1.143106, 0000
0.877097, 0000
1.269092, 0000
1.247087, 0000
2.928052, 0000
0.463090, 0000
1.310827, 0000
0.711562, 0000
2.364922, 0000
1.931219, 0000
1.042991, 0000
2.762009, 0000
1.270260, 0000
0.647070, 0000
1.309053, 0000
0.709693, 0000
0.876332, 0000
0.999058, 0000
0.258116, 0000
0.484097, 0000
1.828331, 0000
2.633970, 0000
0.502969, 0000
0.546076, 0000
0.568057, 0000
0.297083, 0000
1.192074, 0000
0.402071, 0000
0.484689, 0000
0.462002, 0000
1.040196, 0000
0.401063, 0000
0.669070, 0000
1.415322, 0000
1.041033, 0000
0.504060, 0000
0.254063, 0000
0.627285, 0000
0.710838, 0000
2.053775, 0000
0.835078, 0000
0.586927, 0000
0.919069, 0000
2.636053, 0000
0.525854, 0000
2.241840, 0000
0.481322, 0000
0.545030, 0000
0.937961, 0000
1.208135, 0000
0.791596, 0000
0.649045, 0000
0.688060, 0000
0.710744, 0000
0.359401, 0000
1.496313, 0000
1.000297, 0000
0.937940, 0000
0.546059, 0000
0.855151, 0000
1.784917, 0000
0.668826, 0000
0.255068, 0000
1.620087, 0000
1.267334, 0000
0.504090, 0000
1.062031, 0000
0.522892, 0000
0.712005, 0000
1.352040, 0000
0.649078, 0000
0.544023, 0000
0.277082, 0000
0.606040, 0000
0.607832, 0000
0.545019, 0000
1.062995, 0000
1.188161, 0000
0.959820, 0000
0.316993, 0000
0.898143, 0000
1.828079, 0000
1.040127, 0000
0.214818, 0000
0.667078, 0000
2.200138, 0000
0.897083, 0000
0.276054, 0000
0.689743, 0000
1.745051, 0000
0.815138, 0000
1.704106, 0000
0.752126, 0000
0.895178, 0000
0.503097, 0000
1.002339, 0000
0.775036, 0000
0.896133, 0000
0.856020, 0000
0.380097, 0000
0.938014, 0000
0.856062, 0000
1.332158, 0000
0.502047, 0000
1.000972, 0000
1.186143, 0000
0.790896, 0000
0.731077, 0000
0.668843, 0000
2.843135, 0000
1.249155, 0000
0.647018, 0000
1.518318, 0000
1.165059, 0000
0.587089, 0000
0.919059, 0000
1.184178, 0000
0.772026, 0000
0.899142, 0000
1.228069, 0000
0.977049, 0000
0.688824, 0000
0.710077, 0000
0.647562, 0000
0.792065, 0000
1.952316, 0000
0.773083, 0000
0.670072, 0000
0.648394, 0000
1.166010, 0000
1.414094, 0000
1.165081, 0000
1.353041, 0000
0.318091, 0000
0.482138, 0000
0.420068, 0000
1.123600, 0000
0.359030, 0000
0.379197, 0000
1.454042, 0000
0.337127, 0000
1.628096, 0000
0.669582, 0000
2.058052, 0000
0.875120, 0000
1.413092, 0000
0.670621, 0000
0.442104, 0000
1.001114, 0000
1.331195, 0000
1.809080, 0000
1.329314, 0000
0.607087, 0000
0.688143, 0000
1.123803, 0000
0.565060, 0000
0.379373, 0000
0.521859, 0000
1.311065, 0000
1.227571, 0000
0.423206, 0000
1.145326, 0000
0.710386, 0000
0.545080, 0000
1.186058, 0000
0.318104, 0000
0.835105, 0000
1.062307, 0000
0.544080, 0000
1.577325, 0000
1.062078, 0000
1.353093, 0000
0.751047, 0000
1.147127, 0000
1.310077, 0000
0.337820, 0000
0.752335, 0000
0.815054, 0000
1.703083, 0000
2.528067, 0000
1.809834, 0000
1.271071, 0000
0.606073, 0000
1.125056, 0000
0.399481, 0000
0.856093, 0000
0.876708, 0000
0.897075, 0000
2.138772, 0000
0.774058, 0000
2.220089, 0000
0.668636, 0000
0.792070, 0000
2.428525, 0000
0.565584, 0000
0.936815, 0000
1.145736, 0000
1.064388, 0000
2.346795, 0000
0.544088, 0000
0.501921, 0000
0.565451, 0000
2.449095, 0000
1.907915, 0000
0.461987, 0000
1.372051, 0000
1.474052, 0000
0.670050, 0000
1.518090, 0000
0.420793, 0000
1.352125, 0000
1.248935, 0000
0.733031, 0000
0.565085, 0000
0.667785, 0000
1.001078, 0000
0.586187, 0000
0.690025, 0000
1.498064, 0000
0.335717, 0000
0.999100, 0000
0.258069, 0000
0.400064, 0000
0.464338, 0000
0.627319, 0000
0.732073, 0000
1.806358, 0000
0.566689, 0000
0.793092, 0000
1.041101, 0000
0.630683, 0000
0.730385, 0000
0.896067, 0000
1.516996, 0000
0.337838, 0000
0.857104, 0000
0.442059, 0000
1.497070, 0000
0.918130, 0000
0.607296, 0000
0.918084, 0000
1.620245, 0000
1.165824, 0000
1.000119, 0000
1.207309, 0000
1.415070, 0000
0.958066, 0000
1.578063, 0000
2.861154, 0000
1.082814, 0000
0.526912, 0000
0.670510, 0000
1.084078, 0000
2.509073, 0000
1.412117, 0000
0.608077, 0000
0.896090, 0000
2.716071, 0000
0.401805, 0000
0.791521, 0000
0.358330, 0000
0.919074, 0000
0.817318, 0000
0.278111, 0000
0.420814, 0000
1.289048, 0000
1.227935, 0000
1.705073, 0000
0.919080, 0000
0.669074, 0000
0.935871, 0000
1.020337, 0000
0.874814, 0000
0.874070, 0000
0.567074, 0000
0.998764, 0000
0.544074, 0000
0.689093, 0000
0.773796, 0000
0.791028, 0000
1.248082, 0000
0.774067, 0000
1.103081, 0000
0.731138, 0000
0.256086, 0000
1.001065, 0000
0.422125, 0000
0.317091, 0000
0.999098, 0000
0.277094, 0000
0.628623, 0000
0.896766, 0000
0.796319, 0000
0.648334, 0000
2.304134, 0000
1.600082, 0000
0.793766, 0000
0.648876, 0000
0.526744, 0000
0.712321, 0000
0.609550, 0000
0.481842, 0000
0.730454, 0000
0.607778, 0000
0.505052, 0000
1.600085, 0000
0.460910, 0000
1.498070, 0000
1.186076, 0000
1.808061, 0000
1.826061, 0000
1.062070, 0000
0.958070, 0000
0.832149, 0000
1.497093, 0000
0.959347, 0000
1.268068, 0000
0.440065, 0000
0.588148, 0000
0.485045, 0000
0.649098, 0000
1.333066, 0000
1.540910, 0000
0.833093, 0000
0.505068, 0000
1.001021, 0000
0.357077, 0000
1.289090, 0000
0.401131, 0000
0.897798, 0000
1.828013, 0000
1.310070, 0000
0.669070, 0000
1.102066, 0000
0.918070, 0000
0.605800, 0000
0.608053, 0000
0.711088, 0000
2.035051, 0000
0.854577, 0000
0.792471, 0000
0.649068, 0000
0.978754, 0000
2.032332, 0000
0.422074, 0000
0.938562, 0000
1.226837, 0000
1.849330, 0000
0.278048, 0000
1.578085, 0000
1.949846, 0000
0.899680, 0000
1.436073, 0000
1.121945, 0000
1.064197, 0000
0.812120, 0000
0.379131, 0000
1.788116, 0000
1.413801, 0000
0.815014, 0000
1.166106, 0000
0.815019, 0000
1.247798, 0000
0.358667, 0000
0.917081, 0000
0.732110, 0000
0.296069, 0000
0.958092, 0000
0.317088, 0000
0.441084, 0000
0.625779, 0000
1.106039, 0000
1.292273, 0000
0.854961, 0000
1.024250, 0000
0.338148, 0000
0.606124, 0000
0.544102, 0000
1.846993, 0000
3.005919, 0000
1.169177, 0000
0.380011, 0000
0.900100, 0000
0.958833, 0000
0.939046, 0000
0.752100, 0000
0.753104, 0000
1.477071, 0000
0.712225, 0000
1.021111, 0000
0.671703, 0000
0.546041, 0000
0.628054, 0000
1.889076, 0000
0.981903, 0000
1.022035, 0000
0.712781, 0000
0.773061, 0000
0.299125, 0000
0.402100, 0000
1.001477, 0000
0.546099, 0000
0.877077, 0000
0.693048, 0000
0.960624, 0000
1.869080, 0000
1.082055, 0000
1.744081, 0000
0.813046, 0000
0.606324, 0000
0.751118, 0000
0.774071, 0000
0.817071, 0000
0.339066, 0000
0.649044, 0000
1.600979, 0000
0.378060, 0000
0.338149, 0000
0.938106, 0000
0.402102, 0000
1.021120, 0000
1.311136, 0000
0.296276, 0000
0.461078, 0000
0.835329, 0000
0.545061, 0000
1.268117, 0000
1.372107, 0000
1.125078, 0000
1.457099, 0000
0.710067, 0000
0.544054, 0000
1.039754, 0000
0.689656, 0000
0.587109, 0000
1.144666, 0000
0.526194, 0000
1.827112, 0000
1.834683, 0000
1.828125, 0000
0.626209, 0000
0.256073, 0000
1.269155, 0000
1.144087, 0000
1.351153, 0000
0.649098, 0000
3.439438, 0000
0.315064, 0000
0.959124, 0000
0.857024, 0000
2.322391, 0000
0.979099, 0000
0.669144, 0000
1.517355, 0000
1.934123, 0000
0.441892, 0000
1.353139, 0000
0.502970, 0000
2.157145, 0000
0.751362, 0000
0.484067, 0000
