INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;yes;0.170000
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.139000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0.144000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.133000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.154000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.144000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.158000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.145000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.155000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.148000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;yes;0.161000
TYPE_RSA_PRIVATE LENGTH_RSA_4096;yes;0.151000
TYPE_RSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.149000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0.142000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.152000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.158000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.159000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.133000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.159000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.141000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.160000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;yes;0.139000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;yes;0.176000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0.189000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0.207000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0.230000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0.222000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_320;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;0.244000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_512;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;yes;0.200000
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;yes;0.095000
TYPE_HMAC_TRANSIENT_DESELECT;yes;0.097000
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;yes;0.084000
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;yes;0.096000
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;yes;0.102000
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;yes;0.097000

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0.087000
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;
ALG_EC_SVDP_DH_PLAIN;yes;0.080000
ALG_EC_SVDP_DHC_PLAIN;no;
ALG_EC_PACE_GM;yes;0.092000
ALG_EC_SVDP_DH_PLAIN_XY;yes;0.079000
ALG_DH_PLAIN;yes;0.091000

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0.141000
ALG_ISO3309_CRC32;yes;0.143000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.401000
ALG_RSA LENGTH_RSA_736;yes;0.501000
ALG_RSA LENGTH_RSA_768;yes;0.586000
ALG_RSA LENGTH_RSA_896;yes;0.547000
ALG_RSA LENGTH_RSA_1024;yes;1.073000
ALG_RSA LENGTH_RSA_1280;yes;1.175000
ALG_RSA LENGTH_RSA_1536;yes;1.286000
ALG_RSA LENGTH_RSA_1984;yes;3.792000
ALG_RSA LENGTH_RSA_2048;yes;7.696000
ALG_RSA LENGTH_RSA_3072;yes;57.726000
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.436000
ALG_RSA_CRT LENGTH_RSA_736;yes;0.544000
ALG_RSA_CRT LENGTH_RSA_768;yes;0.635000
ALG_RSA_CRT LENGTH_RSA_896;yes;0.605000
ALG_RSA_CRT LENGTH_RSA_1024;yes;0.681000
ALG_RSA_CRT LENGTH_RSA_1280;yes;0.845000
ALG_RSA_CRT LENGTH_RSA_1536;yes;1.100000
ALG_RSA_CRT LENGTH_RSA_1984;yes;3.465000
ALG_RSA_CRT LENGTH_RSA_2048;yes;4.551000
ALG_RSA_CRT LENGTH_RSA_3072;yes;72.664000
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;no;
ALG_EC_FP LENGTH_EC_FP_160;yes;0.702000
ALG_EC_FP LENGTH_EC_FP_192;yes;0.719000
ALG_EC_FP LENGTH_EC_FP_224;yes;0.729000
ALG_EC_FP LENGTH_EC_FP_256;yes;0.729000
ALG_EC_FP LENGTH_EC_FP_384;yes;0.753000
ALG_EC_FP LENGTH_EC_FP_521;yes;0.823000

javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;
CIPHER_AES_GCM;no;


Total test time:; 200 seconds.
