INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;yes;0.000000
TYPE_HMAC_TRANSIENT_DESELECT;yes;0.000000
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;yes;0.000000
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;yes;0.000000
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;yes;0.000000
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;yes;0.000000


javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0.004000
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;yes;0.003000
ALG_EC_SVDP_DH_PLAIN;no;
ALG_EC_SVDP_DHC_PLAIN;no;
ALG_EC_PACE_GM;no;
ALG_EC_SVDP_DH_PLAIN_XY;no;
ALG_DH_PLAIN;no;

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0.000000
ALG_ISO3309_CRC32;yes;0.000000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.562000
ALG_RSA LENGTH_RSA_736;yes;0.110000
ALG_RSA LENGTH_RSA_768;yes;0.094000
ALG_RSA LENGTH_RSA_896;yes;0.062000
ALG_RSA LENGTH_RSA_1024;yes;0.140000
ALG_RSA LENGTH_RSA_1280;yes;0.094000
ALG_RSA LENGTH_RSA_1536;yes;0.078000
ALG_RSA LENGTH_RSA_1984;yes;0.157000
ALG_RSA LENGTH_RSA_2048;yes;0.360000
ALG_RSA LENGTH_RSA_3072;yes;7.703000
ALG_RSA LENGTH_RSA_4096;yes;0.000000

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.032000
ALG_RSA_CRT LENGTH_RSA_736;yes;0.015000
ALG_RSA_CRT LENGTH_RSA_768;yes;0.032000
ALG_RSA_CRT LENGTH_RSA_896;yes;0.109000
ALG_RSA_CRT LENGTH_RSA_1024;yes;0.047000
ALG_RSA_CRT LENGTH_RSA_1280;yes;0.031000
ALG_RSA_CRT LENGTH_RSA_1536;yes;0.125000
ALG_RSA_CRT LENGTH_RSA_1984;yes;0.203000
ALG_RSA_CRT LENGTH_RSA_2048;yes;0.250000
ALG_RSA_CRT LENGTH_RSA_3072;yes;1.703000
ALG_RSA_CRT LENGTH_RSA_4096;yes;0.000000

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;yes;0.016000
ALG_DSA LENGTH_DSA_768;yes;0.000000
ALG_DSA LENGTH_DSA_1024;yes;0.000000

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;yes;0.069000
ALG_EC_F2M LENGTH_EC_F2M_131;yes;0.047000
ALG_EC_F2M LENGTH_EC_F2M_163;error(ILLEGAL_VALUE);
ALG_EC_F2M LENGTH_EC_F2M_193;error(ILLEGAL_VALUE);

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;yes;0.036000
ALG_EC_FP LENGTH_EC_FP_128;NullPointerException;
ALG_EC_FP LENGTH_EC_FP_160;NullPointerException;
ALG_EC_FP LENGTH_EC_FP_192;NullPointerException;
ALG_EC_FP LENGTH_EC_FP_224;NullPointerException;
ALG_EC_FP LENGTH_EC_FP_256;NullPointerException;
ALG_EC_FP LENGTH_EC_FP_384;NullPointerException;
ALG_EC_FP LENGTH_EC_FP_521;NullPointerException;

javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;
CIPHER_AES_GCM;no;


Total test time:; 13 seconds.
