INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0,125000

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0,079000
ALG_ISO3309_CRC32;no;

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;1,515000
ALG_RSA LENGTH_RSA_736;yes;2,008000
ALG_RSA LENGTH_RSA_768;yes;1,798000
ALG_RSA LENGTH_RSA_896;yes;2,520000
ALG_RSA LENGTH_RSA_1024;yes;1,884000
ALG_RSA LENGTH_RSA_1280;yes;2,438000
ALG_RSA LENGTH_RSA_1536;yes;8,225000
ALG_RSA LENGTH_RSA_1984;yes;21,906000
ALG_RSA LENGTH_RSA_2048;yes;14,392000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;1,147000
ALG_RSA_CRT LENGTH_RSA_736;yes;1,603000
ALG_RSA_CRT LENGTH_RSA_768;yes;1,256000
ALG_RSA_CRT LENGTH_RSA_896;yes;1,348000
ALG_RSA_CRT LENGTH_RSA_1024;yes;2,588000
ALG_RSA_CRT LENGTH_RSA_1280;yes;7,864000
ALG_RSA_CRT LENGTH_RSA_1536;yes;18,034000
ALG_RSA_CRT LENGTH_RSA_1984;yes;17,003000
ALG_RSA_CRT LENGTH_RSA_2048;yes;34,054000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;yes;1,054000
ALG_EC_FP LENGTH_EC_FP_160;yes;1,109000
ALG_EC_FP LENGTH_EC_FP_192;yes;1,188000
ALG_EC_FP LENGTH_EC_FP_224;yes;1,290000
ALG_EC_FP LENGTH_EC_FP_256;yes;1,511000
ALG_EC_FP LENGTH_EC_FP_384;no;
ALG_EC_FP LENGTH_EC_FP_521;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0,222000 sec;
Set random modulus;yes;0,094000 sec;
Set random public exponent;yes;0,086000 sec;
Initialize cipher with public key with random exponent;yes;0,071000 sec;
Use random public exponent;yes;0,222000 sec;

Total test time:; 666 seconds.
