INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_RSA LENGTH_RSA_1536;yes;2.646000
ALG_RSA LENGTH_RSA_1984;yes;6.664000
ALG_RSA LENGTH_RSA_2048;yes;3.403000
ALG_RSA LENGTH_RSA_3072;yes;88.653000
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.400000
ALG_RSA_CRT LENGTH_RSA_736;yes;0.463000
ALG_RSA_CRT LENGTH_RSA_768;yes;0.284000
ALG_RSA_CRT LENGTH_RSA_896;yes;0.682000
ALG_RSA_CRT LENGTH_RSA_1024;yes;1.424000
ALG_RSA_CRT LENGTH_RSA_1280;yes;1.997000
ALG_RSA_CRT LENGTH_RSA_1536;yes;0.450000
ALG_RSA_CRT LENGTH_RSA_1984;yes;5.086000
ALG_RSA_CRT LENGTH_RSA_2048;yes;1.061000
ALG_RSA_CRT LENGTH_RSA_3072;yes;155.990000
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;yes;0.197000
ALG_EC_FP LENGTH_EC_FP_160;yes;0.214000
ALG_EC_FP LENGTH_EC_FP_192;yes;0.219000
ALG_EC_FP LENGTH_EC_FP_224;yes;0.249000
ALG_EC_FP LENGTH_EC_FP_256;yes;0.223000
ALG_EC_FP LENGTH_EC_FP_384;yes;0.301000
ALG_EC_FP LENGTH_EC_FP_521;yes;0.288000

javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;
CIPHER_AES_GCM;no;


Total test time:; 312 seconds.
