INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_RSA_PKCS1_OAEP;no;
ALG_KOREAN_SEED_ECB_NOPAD;yes;0.121000
ALG_KOREAN_SEED_CBC_NOPAD;yes;0.117000
ALG_AES_BLOCK_192_CBC_NOPAD;no;
ALG_AES_BLOCK_192_ECB_NOPAD;no;
ALG_AES_BLOCK_256_CBC_NOPAD;no;
ALG_AES_BLOCK_256_ECB_NOPAD;no;
ALG_AES_CBC_ISO9797_M1;yes;0.117000
ALG_AES_CBC_ISO9797_M2;yes;0.112000
ALG_AES_CBC_PKCS5;yes;0.114000
ALG_AES_ECB_ISO9797_M1;yes;0.114000
ALG_AES_ECB_ISO9797_M2;yes;0.118000
ALG_AES_ECB_PKCS5;yes;0.117000

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;yes;0.132000
ALG_DES_MAC8_NOPAD;yes;0.116000
ALG_DES_MAC4_ISO9797_M1;yes;0.121000
ALG_DES_MAC8_ISO9797_M1;yes;0.114000
ALG_DES_MAC4_ISO9797_M2;yes;0.111000
ALG_DES_MAC8_ISO9797_M2;yes;0.130000
ALG_DES_MAC4_PKCS5;yes;0.131000
ALG_DES_MAC8_PKCS5;yes;0.114000
ALG_RSA_SHA_ISO9796;yes;0.133000
ALG_RSA_SHA_PKCS1;yes;0.121000
ALG_RSA_MD5_PKCS1;yes;0.118000
ALG_RSA_RIPEMD160_ISO9796;no;
ALG_RSA_RIPEMD160_PKCS1;no;
ALG_DSA_SHA;no;
ALG_RSA_SHA_RFC2409;no;
ALG_RSA_MD5_RFC2409;no;
ALG_ECDSA_SHA;yes;0.176000
ALG_AES_MAC_128_NOPAD;yes;0.112000
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;0.114000
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;0.106000
ALG_RSA_SHA_PKCS1_PSS;no;
ALG_RSA_MD5_PKCS1_PSS;no;
ALG_RSA_RIPEMD160_PKCS1_PSS;no;
ALG_HMAC_SHA1;yes;0.113000
ALG_HMAC_SHA_256;yes;0.112000
ALG_HMAC_SHA_384;yes;0.113000
ALG_HMAC_SHA_512;yes;0.111000
ALG_HMAC_MD5;yes;0.113000
ALG_HMAC_RIPEMD160;no;
ALG_RSA_SHA_ISO9796_MR;yes;0.111000
ALG_RSA_RIPEMD160_ISO9796_MR;no;
ALG_SEED_MAC_NOPAD;yes;0.110000
ALG_ECDSA_SHA_256;yes;0.169000
ALG_ECDSA_SHA_384;yes;0.169000
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;yes;0.174000
ALG_ECDSA_SHA_512;yes;0.173000
ALG_RSA_SHA_224_PKCS1;yes;0.110000
ALG_RSA_SHA_256_PKCS1;yes;0.111000
ALG_RSA_SHA_384_PKCS1;yes;0.111000
ALG_RSA_SHA_512_PKCS1;yes;0.165000
ALG_RSA_SHA_224_PKCS1_PSS;no;
ALG_RSA_SHA_256_PKCS1_PSS;no;
ALG_RSA_SHA_384_PKCS1_PSS;no;
ALG_RSA_SHA_512_PKCS1_PSS;no;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;yes;0.111000
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;0.112000
ALG_AES_CMAC_128;no;

javacard.security.MessageDigest
ALG_SHA;yes;0.105000
ALG_MD5;yes;0.106000
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0.107000
ALG_SHA_384;yes;0.105000
ALG_SHA_512;yes;0.108000
ALG_SHA_224;yes;0.107000
ALG_SHA3_224;no;
ALG_SHA3_256;no;
ALG_SHA3_384;no;
ALG_SHA3_512;no;

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0.105000
ALG_SECURE_RANDOM;yes;0.102000
ALG_TRNG;no;
ALG_ALG_PRESEEDED_DRBG;no;
ALG_FAST;no;
ALG_KEYGENERATION;no;

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0.174000
TYPE_DES_TRANSIENT_DESELECT;yes;0.172000
TYPE_DES LENGTH_DES;yes;0.171000
TYPE_DES LENGTH_DES3_2KEY;yes;0.169000
TYPE_DES LENGTH_DES3_3KEY;yes;0.173000
TYPE_AES_TRANSIENT_RESET;yes;0.174000
TYPE_AES_TRANSIENT_DESELECT;yes;0.175000
TYPE_AES LENGTH_AES_128;yes;0.176000
TYPE_AES LENGTH_AES_192;yes;0.112000
TYPE_AES LENGTH_AES_256;yes;0.111000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0.113000
TYPE_RSA_PUBLIC LENGTH_RSA_736;no;
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0.111000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0.111000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0.106000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0.109000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0.107000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0.112000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0.112000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.111000
TYPE_RSA_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.115000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.110000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.112000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.112000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.169000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.112000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.111000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;0.174000
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;0.169000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.172000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.174000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.174000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.174000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.170000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.174000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.176000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.172000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;0.238000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;SystemException_NO_TRANSIENT_SPACE;
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;yes;0.234000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;yes;0.234000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;yes;0.239000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;yes;0.234000
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;yes;0.241000
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;yes;0.233000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;yes;0.238000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;yes;0.237000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0.238000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0.237000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0.237000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0.243000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_320;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;0.237000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_512;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;yes;0.239000
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;yes;0.242000
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;yes;0.346000
TYPE_KOREAN_SEED_TRANSIENT_RESET;yes;0.172000
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;yes;0.172000
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;yes;0.112000
TYPE_HMAC_TRANSIENT_RESET;yes;0.116000
TYPE_HMAC_TRANSIENT_DESELECT;yes;0.113000
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;yes;0.126000
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;yes;0.106000
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;yes;0.113000
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;yes;0.113000

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0.181000
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;
ALG_EC_SVDP_DH_PLAIN;yes;0.183000
ALG_EC_SVDP_DHC_PLAIN;no;
ALG_EC_PACE_GM;no;
ALG_EC_SVDP_DH_PLAIN_XY;no;
ALG_DH_PLAIN;no;

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0.118000
ALG_ISO3309_CRC32;yes;0.108000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.430000
ALG_RSA LENGTH_RSA_736;no;
ALG_RSA LENGTH_RSA_768;yes;2.013000
ALG_RSA LENGTH_RSA_896;yes;1.003000
ALG_RSA LENGTH_RSA_1024;yes;1.317000
ALG_RSA LENGTH_RSA_1280;yes;6.893000
ALG_RSA LENGTH_RSA_1536;yes;11.675000
ALG_RSA LENGTH_RSA_1984;yes;5.629000
ALG_RSA LENGTH_RSA_2048;yes;7.150000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.553000
ALG_RSA_CRT LENGTH_RSA_736;no;
ALG_RSA_CRT LENGTH_RSA_768;yes;0.993000
ALG_RSA_CRT LENGTH_RSA_896;yes;0.807000
ALG_RSA_CRT LENGTH_RSA_1024;yes;1.376000
ALG_RSA_CRT LENGTH_RSA_1280;yes;2.176000
ALG_RSA_CRT LENGTH_RSA_1536;yes;6.472000
ALG_RSA_CRT LENGTH_RSA_1984;yes;14.276000
ALG_RSA_CRT LENGTH_RSA_2048;yes;14.423000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;yes;0.748000
ALG_EC_F2M LENGTH_EC_F2M_131;yes;1.128000
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;yes;0.696000
ALG_EC_FP LENGTH_EC_FP_128;yes;1.003000
ALG_EC_FP LENGTH_EC_FP_160;yes;1.068000
ALG_EC_FP LENGTH_EC_FP_192;yes;1.066000
ALG_EC_FP LENGTH_EC_FP_224;yes;1.140000
ALG_EC_FP LENGTH_EC_FP_256;yes;1.295000
ALG_EC_FP LENGTH_EC_FP_384;yes;1.511000
ALG_EC_FP LENGTH_EC_FP_521;yes;2.092000

javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;
CIPHER_AES_GCM;no;


Total test time:; 168 seconds.
