INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;yes;0.117000
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;yes;0.117000
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;yes;0.124000
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0.110000
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;
ALG_EC_SVDP_DH_PLAIN;yes;0.047000
ALG_EC_SVDP_DHC_PLAIN;no;
ALG_EC_PACE_GM;no;
ALG_EC_SVDP_DH_PLAIN_XY;no;
ALG_DH_PLAIN;no;

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0.072000
ALG_ISO3309_CRC32;no;

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;1.598000
ALG_RSA LENGTH_RSA_736;yes;2.422000
ALG_RSA LENGTH_RSA_768;yes;2.178000
ALG_RSA LENGTH_RSA_896;yes;2.516000
ALG_RSA LENGTH_RSA_1024;yes;3.002000
ALG_RSA LENGTH_RSA_1280;yes;11.724000
ALG_RSA LENGTH_RSA_1536;yes;6.398000
ALG_RSA LENGTH_RSA_1984;yes;36.945000
ALG_RSA LENGTH_RSA_2048;yes;25.443000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;1.431000
ALG_RSA_CRT LENGTH_RSA_736;yes;1.271000
ALG_RSA_CRT LENGTH_RSA_768;yes;1.595000
ALG_RSA_CRT LENGTH_RSA_896;yes;2.937000
ALG_RSA_CRT LENGTH_RSA_1024;yes;2.325000
ALG_RSA_CRT LENGTH_RSA_1280;yes;3.828000
ALG_RSA_CRT LENGTH_RSA_1536;yes;13.789000
ALG_RSA_CRT LENGTH_RSA_1984;yes;39.899000
ALG_RSA_CRT LENGTH_RSA_2048;yes;30.026000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;yes;1.039000
ALG_EC_FP LENGTH_EC_FP_160;yes;1.089000
ALG_EC_FP LENGTH_EC_FP_192;yes;1.162000
ALG_EC_FP LENGTH_EC_FP_224;yes;1.259000
ALG_EC_FP LENGTH_EC_FP_256;yes;1.481000
ALG_EC_FP LENGTH_EC_FP_384;no;
ALG_EC_FP LENGTH_EC_FP_521;no;

javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;
CIPHER_AES_GCM;no;


Total test time:; 596 seconds.
