INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_AES_CBC_ISO9797_M1;yes;0.087000
ALG_AES_CBC_ISO9797_M2;yes;0.091000
ALG_AES_CBC_PKCS5;yes;0.088000
ALG_AES_ECB_ISO9797_M1;yes;0.091000
ALG_AES_ECB_ISO9797_M2;yes;0.088000
ALG_AES_ECB_PKCS5;yes;0.091000

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;yes;0.089000
ALG_DES_MAC8_NOPAD;yes;0.079000
ALG_DES_MAC4_ISO9797_M1;yes;0.088000
ALG_DES_MAC8_ISO9797_M1;yes;0.092000
ALG_DES_MAC4_ISO9797_M2;yes;0.095000
ALG_DES_MAC8_ISO9797_M2;yes;0.091000
ALG_DES_MAC4_PKCS5;yes;0.095000
ALG_DES_MAC8_PKCS5;yes;0.091000
ALG_RSA_SHA_ISO9796;no;
ALG_RSA_SHA_PKCS1;yes;0.086000
ALG_RSA_MD5_PKCS1;no;
ALG_RSA_RIPEMD160_ISO9796;no;
ALG_RSA_RIPEMD160_PKCS1;no;
ALG_DSA_SHA;yes;0.079000
ALG_RSA_SHA_RFC2409;no;
ALG_RSA_MD5_RFC2409;no;
ALG_ECDSA_SHA;yes;0.080000
ALG_AES_MAC_128_NOPAD;yes;0.094000
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;0.092000
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;0.095000
ALG_RSA_SHA_PKCS1_PSS;yes;0.091000
ALG_RSA_MD5_PKCS1_PSS;no;
ALG_RSA_RIPEMD160_PKCS1_PSS;no;
ALG_HMAC_SHA1;yes;0.078000
ALG_HMAC_SHA_256;yes;0.092000
ALG_HMAC_SHA_384;yes;0.094000
ALG_HMAC_SHA_512;yes;0.091000
ALG_HMAC_MD5;no;
ALG_HMAC_RIPEMD160;no;
ALG_RSA_SHA_ISO9796_MR;no;
ALG_RSA_RIPEMD160_ISO9796_MR;no;
ALG_SEED_MAC_NOPAD;no;
ALG_ECDSA_SHA_256;yes;0.079000
ALG_ECDSA_SHA_384;yes;0.091000
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;yes;0.077000
ALG_ECDSA_SHA_512;yes;0.093000
ALG_RSA_SHA_224_PKCS1;yes;0.091000
ALG_RSA_SHA_256_PKCS1;yes;0.094000
ALG_RSA_SHA_384_PKCS1;yes;0.092000
ALG_RSA_SHA_512_PKCS1;yes;0.097000
ALG_RSA_SHA_224_PKCS1_PSS;yes;0.092000
ALG_RSA_SHA_256_PKCS1_PSS;yes;0.094000
ALG_RSA_SHA_384_PKCS1_PSS;yes;0.092000
ALG_RSA_SHA_512_PKCS1_PSS;yes;0.091000
ALG_DES_MAC4_ISO9797_1_M1_ALG3;yes;0.095000
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;0.091000

javacard.security.MessageDigest
ALG_SHA;yes;0.077000
ALG_MD5;no;
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0.068000
ALG_SHA_384;yes;0.072000
ALG_SHA_512;yes;0.080000
ALG_SHA_224;yes;0.076000

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0.074000
ALG_SECURE_RANDOM;yes;0.059000

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0.096000
TYPE_DES_TRANSIENT_DESELECT;yes;0.092000
TYPE_DES LENGTH_DES;yes;0.122000
TYPE_DES LENGTH_DES3_2KEY;yes;0.130000
TYPE_DES LENGTH_DES3_3KEY;yes;0.128000
TYPE_AES_TRANSIENT_RESET;yes;0.121000
TYPE_AES_TRANSIENT_DESELECT;yes;0.116000
TYPE_AES LENGTH_AES_128;yes;0.123000
TYPE_AES LENGTH_AES_192;yes;0.126000
TYPE_AES LENGTH_AES_256;yes;0.123000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0.131000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0.130000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0.135000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0.133000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0.136000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0.137000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0.140000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0.140000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0.148000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;yes;0.151000
TYPE_RSA_PUBLIC LENGTH_RSA_4096;yes;0.162000
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.146000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0.146000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.132000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.133000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.140000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.134000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.136000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.144000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.149000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;0.116000
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;0.133000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.137000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0.137000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.134000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.145000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.139000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.143000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.144000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.142000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.149000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;yes;0.161000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;yes;0.167000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;0.134000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;yes;0.132000
TYPE_DSA_PRIVATE LENGTH_DSA_512;yes;0.134000
TYPE_DSA_PRIVATE LENGTH_DSA_768;yes;0.134000
TYPE_DSA_PRIVATE LENGTH_DSA_1024;yes;0.133000
TYPE_DSA_PRIVATE_TRANSIENT_RESET;yes;0.122000
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;yes;0.122000
TYPE_DSA_PUBLIC LENGTH_DSA_512;yes;0.132000
TYPE_DSA_PUBLIC LENGTH_DSA_768;yes;0.138000
TYPE_DSA_PUBLIC LENGTH_DSA_1024;yes;0.140000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;yes;0.136000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;yes;0.137000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;yes;0.142000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;yes;0.133000
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;yes;0.119000
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;yes;0.120000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;yes;0.131000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;yes;0.133000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0.134000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0.134000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0.132000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0.135000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;0.138000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;yes;0.143000
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;yes;0.120000
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;yes;0.123000
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;yes;0.086000
TYPE_HMAC_TRANSIENT_DESELECT;yes;0.122000
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;yes;0.128000
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;yes;0.127000
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;yes;0.122000
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;yes;0.122000

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0.085000

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0.076000
ALG_ISO3309_CRC32;yes;0.073000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.601000
ALG_RSA LENGTH_RSA_736;yes;0.911000
ALG_RSA LENGTH_RSA_768;yes;0.799000
ALG_RSA LENGTH_RSA_896;yes;0.997000
ALG_RSA LENGTH_RSA_1024;yes;1.174000
ALG_RSA LENGTH_RSA_1280;yes;2.397000
ALG_RSA LENGTH_RSA_1536;yes;2.767000
ALG_RSA LENGTH_RSA_1984;yes;11.117000
ALG_RSA LENGTH_RSA_2048;yes;5.697000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.573000
ALG_RSA_CRT LENGTH_RSA_736;yes;0.896000
ALG_RSA_CRT LENGTH_RSA_768;yes;0.721000
ALG_RSA_CRT LENGTH_RSA_896;yes;1.315000
ALG_RSA_CRT LENGTH_RSA_1024;yes;0.603000
ALG_RSA_CRT LENGTH_RSA_1280;yes;1.777000
ALG_RSA_CRT LENGTH_RSA_1536;yes;1.706000
ALG_RSA_CRT LENGTH_RSA_1984;yes;13.646000
ALG_RSA_CRT LENGTH_RSA_2048;yes;2.885000
ALG_RSA_CRT LENGTH_RSA_3072;yes;81.110000
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;yes;0.620000
ALG_DSA LENGTH_DSA_768;yes;2.556000
ALG_DSA LENGTH_DSA_1024;yes;3.268000

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_128;yes;0.412000
ALG_EC_FP LENGTH_EC_FP_160;yes;0.407000
ALG_EC_FP LENGTH_EC_FP_192;yes;0.427000
ALG_EC_FP LENGTH_EC_FP_224;yes;0.437000
ALG_EC_FP LENGTH_EC_FP_256;yes;0.457000
ALG_EC_FP LENGTH_EC_FP_384;yes;0.503000
ALG_EC_FP LENGTH_EC_FP_521;yes;0.608000

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0.237000 sec;
Set random modulus;yes;0.048000 sec;
Set random public exponent;yes;0.048000 sec;
Initialize cipher with public key with random exponent;yes;0.023000 sec;
Use random public exponent;yes;0.078000 sec;

Total test time:; 160 seconds.
