INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_ECDSA_SHA_256;no;
ALG_ECDSA_SHA_384;no;
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;no;
ALG_ECDSA_SHA_512;no;
ALG_RSA_SHA_224_PKCS1;no;
ALG_RSA_SHA_256_PKCS1;no;
ALG_RSA_SHA_384_PKCS1;no;
ALG_RSA_SHA_512_PKCS1;no;
ALG_RSA_SHA_224_PKCS1_PSS;no;
ALG_RSA_SHA_256_PKCS1_PSS;no;
ALG_RSA_SHA_384_PKCS1_PSS;no;
ALG_RSA_SHA_512_PKCS1_PSS;no;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;

javacard.security.MessageDigest
ALG_SHA;yes;0,086000
ALG_MD5;yes;0,089000
ALG_RIPEMD160;no;
ALG_SHA_256;no;
ALG_SHA_384;no;
ALG_SHA_512;no;
ALG_SHA_224;no;

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0,077000
ALG_SECURE_RANDOM;yes;0,082000

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0,119000
TYPE_DES_TRANSIENT_DESELECT;yes;0,118000
TYPE_DES LENGTH_DES;yes;0,109000
TYPE_DES LENGTH_DES3_2KEY;yes;0,121000
TYPE_DES LENGTH_DES3_3KEY;yes;0,120000
TYPE_AES_TRANSIENT_RESET;yes;0,117000
TYPE_AES_TRANSIENT_DESELECT;yes;0,117000
TYPE_AES LENGTH_AES_128;yes;0,121000
TYPE_AES LENGTH_AES_192;yes;0,120000
TYPE_AES LENGTH_AES_256;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0,119000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0,130000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0,128000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0,129000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0,128000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0,130000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0,127000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0,130000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0,130000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0,128000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0,127000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0,129000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0,131000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0,130000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0,135000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0,136000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0,142000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0,143000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0,128000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0,130000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0,137000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0,136000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0,134000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0,151000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0,152000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0,153000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0,151000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;no;
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;
ALG_EC_SVDP_DH_PLAIN;no;
ALG_EC_SVDP_DHC_PLAIN;no;
ALG_EC_PACE_GM;no;
ALG_EC_SVDP_DH_PLAIN_XY;no;
ALG_DH_PLAIN;no;


javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0,059000
ALG_ISO3309_CRC32;yes;0,059000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;1,445000
ALG_RSA LENGTH_RSA_736;no;
ALG_RSA LENGTH_RSA_768;yes;3,228000
ALG_RSA LENGTH_RSA_896;yes;3,323000
ALG_RSA LENGTH_RSA_1024;yes;4,872000
ALG_RSA LENGTH_RSA_1280;yes;18,305000
ALG_RSA LENGTH_RSA_1536;yes;20,667000
ALG_RSA LENGTH_RSA_1984;yes;38,888000
ALG_RSA LENGTH_RSA_2048;yes;56,487000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;1,872000
ALG_RSA_CRT LENGTH_RSA_736;no;
ALG_RSA_CRT LENGTH_RSA_768;yes;4,517000
ALG_RSA_CRT LENGTH_RSA_896;yes;4,889000
ALG_RSA_CRT LENGTH_RSA_1024;yes;6,047000
ALG_RSA_CRT LENGTH_RSA_1280;yes;14,084000
ALG_RSA_CRT LENGTH_RSA_1536;yes;37,873000
ALG_RSA_CRT LENGTH_RSA_1984;yes;20,459000
ALG_RSA_CRT LENGTH_RSA_2048;yes;21,849000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;no;
ALG_EC_FP LENGTH_EC_FP_160;no;
ALG_EC_FP LENGTH_EC_FP_192;no;
ALG_EC_FP LENGTH_EC_FP_224;no;
ALG_EC_FP LENGTH_EC_FP_256;no;
ALG_EC_FP LENGTH_EC_FP_384;no;
ALG_EC_FP LENGTH_EC_FP_521;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0,097000 sec;
Set random modulus;yes;0,051000 sec;
Set random public exponent;no;
Initialize cipher with public key with random exponent;no;
Use random public exponent;no;

Total test time:; 274 seconds.
