INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_RSA_SHA_512_PKCS1_PSS;yes;0.057000
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;0.104000
ALG_AES_CMAC_128;no;

javacard.security.MessageDigest
ALG_SHA;yes;0.058000
ALG_MD5;no;
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0.055000
ALG_SHA_384;yes;0.055000
ALG_SHA_512;yes;0.055000
ALG_SHA_224;yes;0.055000
ALG_SHA3_224;no;
ALG_SHA3_256;no;
ALG_SHA3_384;no;
ALG_SHA3_512;no;

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0.020000
ALG_SECURE_RANDOM;yes;0.020000
ALG_TRNG;no;
ALG_ALG_PRESEEDED_DRBG;no;
ALG_FAST;no;
ALG_KEYGENERATION;no;

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0.035000
TYPE_DES_TRANSIENT_DESELECT;yes;0.046000
TYPE_DES LENGTH_DES;yes;0.029000
TYPE_DES LENGTH_DES3_2KEY;yes;0.033000
TYPE_DES LENGTH_DES3_3KEY;yes;0.033000
TYPE_AES_TRANSIENT_RESET;yes;0.038000
TYPE_AES_TRANSIENT_DESELECT;yes;0.046000
TYPE_AES LENGTH_AES_128;yes;0.030000
TYPE_AES LENGTH_AES_192;yes;0.033000
TYPE_AES LENGTH_AES_256;yes;0.034000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0.033000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0.034000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0.034000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0.034000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0.034000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0.036000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0.039000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0.037000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0.038000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.035000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0.037000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.037000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.035000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.036000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.038000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.039000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.040000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.040000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.061000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0.067000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.067000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.067000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.067000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.070000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.071000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.085000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.076000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0.038000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0.036000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0.038000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0.039000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;0.043000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;yes;0.042000
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0.026000
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;yes;0.022000
ALG_EC_SVDP_DH_PLAIN;yes;0.022000
ALG_EC_SVDP_DHC_PLAIN;yes;0.022000
ALG_EC_PACE_GM;yes;0.022000
ALG_EC_SVDP_DH_PLAIN_XY;yes;0.023000
ALG_DH_PLAIN;yes;0.022000

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0.037000
ALG_ISO3309_CRC32;yes;0.037000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.683000
ALG_RSA LENGTH_RSA_736;yes;0.740000
ALG_RSA LENGTH_RSA_768;yes;1.388000
ALG_RSA LENGTH_RSA_896;yes;1.426000
ALG_RSA LENGTH_RSA_1024;yes;0.996000
ALG_RSA LENGTH_RSA_1280;yes;3.944000
ALG_RSA LENGTH_RSA_1536;yes;3.487000
ALG_RSA LENGTH_RSA_1984;yes;8.280000
ALG_RSA LENGTH_RSA_2048;yes;5.556000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.773000
ALG_RSA_CRT LENGTH_RSA_736;yes;1.280000
ALG_RSA_CRT LENGTH_RSA_768;yes;1.065000
ALG_RSA_CRT LENGTH_RSA_896;yes;1.257000
ALG_RSA_CRT LENGTH_RSA_1024;yes;1.490000
ALG_RSA_CRT LENGTH_RSA_1280;yes;2.303000
ALG_RSA_CRT LENGTH_RSA_1536;yes;4.705000
ALG_RSA_CRT LENGTH_RSA_1984;yes;6.107000
ALG_RSA_CRT LENGTH_RSA_2048;yes;5.626000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;no;
ALG_EC_FP LENGTH_EC_FP_160;yes;0.462000
ALG_EC_FP LENGTH_EC_FP_192;yes;0.514000
ALG_EC_FP LENGTH_EC_FP_224;yes;0.590000
ALG_EC_FP LENGTH_EC_FP_256;yes;0.608000
ALG_EC_FP LENGTH_EC_FP_384;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_521;yes;1.623000

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0.079000 sec;
Set random modulus;yes;0.015000 sec;
Set random public exponent;yes;0.054000 sec;
Initialize cipher with public key with random exponent;yes;0.013000 sec;
Use random public exponent;
