INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
TYPE_DES LENGTH_DES3_3KEY;yes;
TYPE_AES_TRANSIENT_RESET;yes;
TYPE_AES_TRANSIENT_DESELECT;yes;
TYPE_AES LENGTH_AES_128;yes;
TYPE_AES LENGTH_AES_192;yes;
TYPE_AES LENGTH_AES_256;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PRIVATE LENGTH_DSA_512;yes;
TYPE_DSA_PRIVATE LENGTH_DSA_768;yes;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;yes;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;yes;
TYPE_DSA_PUBLIC LENGTH_DSA_768;yes;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;yes;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;yes;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;yes;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;yes;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;yes;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;yes;
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyPair ALG_RSA on-card generation;
ALG_RSA LENGTH_RSA_512;no;
ALG_RSA LENGTH_RSA_736;no;
ALG_RSA LENGTH_RSA_768;no;
ALG_RSA LENGTH_RSA_896;no;
ALG_RSA LENGTH_RSA_1024;no;
ALG_RSA LENGTH_RSA_1280;no;
ALG_RSA LENGTH_RSA_1536;no;
ALG_RSA LENGTH_RSA_1984;no;
ALG_RSA LENGTH_RSA_2048;no;
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation;
ALG_RSA_CRT LENGTH_RSA_512;yes;1.720000
ALG_RSA_CRT LENGTH_RSA_736;yes;1.942000
ALG_RSA_CRT LENGTH_RSA_768;yes;2.281000
ALG_RSA_CRT LENGTH_RSA_896;yes;2.134000
ALG_RSA_CRT LENGTH_RSA_1024;yes;2.262000
ALG_RSA_CRT LENGTH_RSA_1280;yes;5.818000
ALG_RSA_CRT LENGTH_RSA_1536;yes;2.237000
ALG_RSA_CRT LENGTH_RSA_1984;yes;13.575000
ALG_RSA_CRT LENGTH_RSA_2048;yes;12.891000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation;
ALG_DSA LENGTH_DSA_512;yes;0.380000
ALG_DSA LENGTH_DSA_768;yes;0.398000
ALG_DSA LENGTH_DSA_1024;yes;0.438000

javacard.security.KeyPair ALG_EC_F2M on-card generation;
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation;
ALG_EC_FP LENGTH_EC_FP_112;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_128;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_160;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_192;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_224;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_256;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_384;no;
ALG_EC_FP LENGTH_EC_FP_521;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;
ALG_EC_SVDP_DH_PLAIN;no;
ALG_EC_SVDP_DHC_PLAIN;no;

javacard.security.Checksum;
ALG_ISO3309_CRC16;no;
ALG_ISO3309_CRC32;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0.094000 sec;
Set random modulus;yes;0.049000 sec;
Set random public exponent;yes;0.083000 sec;
Initialize cipher with public key with random exponent;yes;0.019000 sec;
Use random public exponent;yes;0.218000 sec;
