INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_AES_ECB_ISO9797_M2;yes;0,193000
ALG_AES_ECB_PKCS5;yes;0,195000

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;yes;0,242000
ALG_DES_MAC8_NOPAD;yes;0,242000
ALG_DES_MAC4_ISO9797_M1;yes;0,238000
ALG_DES_MAC8_ISO9797_M1;yes;0,240000
ALG_DES_MAC4_ISO9797_M2;yes;0,237000
ALG_DES_MAC8_ISO9797_M2;yes;0,240000
ALG_DES_MAC4_PKCS5;yes;0,237000
ALG_DES_MAC8_PKCS5;yes;0,241000
ALG_RSA_SHA_ISO9796;no;
ALG_RSA_SHA_PKCS1;no;
ALG_RSA_MD5_PKCS1;no;
ALG_RSA_RIPEMD160_ISO9796;no;
ALG_RSA_RIPEMD160_PKCS1;no;
ALG_DSA_SHA;no;
ALG_RSA_SHA_RFC2409;no;
ALG_RSA_MD5_RFC2409;no;
ALG_ECDSA_SHA;yes;0,233000
ALG_AES_MAC_128_NOPAD;no;
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;0,244000
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;0,244000
ALG_RSA_SHA_PKCS1_PSS;no;
ALG_RSA_MD5_PKCS1_PSS;no;
ALG_RSA_RIPEMD160_PKCS1_PSS;no;
ALG_HMAC_SHA1;no;
ALG_HMAC_SHA_256;no;
ALG_HMAC_SHA_384;no;
ALG_HMAC_SHA_512;no;
ALG_HMAC_MD5;no;
ALG_HMAC_RIPEMD160;no;
ALG_RSA_SHA_ISO9796_MR;no;
ALG_RSA_RIPEMD160_ISO9796_MR;no;
ALG_SEED_MAC_NOPAD;no;
ALG_ECDSA_SHA_256;yes;0,236000
ALG_ECDSA_SHA_384;yes;0,236000
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;yes;0,235000
ALG_ECDSA_SHA_512;yes;0,236000
ALG_RSA_SHA_224_PKCS1;no;
ALG_RSA_SHA_256_PKCS1;no;
ALG_RSA_SHA_384_PKCS1;no;
ALG_RSA_SHA_512_PKCS1;no;
ALG_RSA_SHA_224_PKCS1_PSS;no;
ALG_RSA_SHA_256_PKCS1_PSS;no;
ALG_RSA_SHA_384_PKCS1_PSS;no;
ALG_RSA_SHA_512_PKCS1_PSS;no;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;yes;0,250000
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;0,243000

javacard.security.MessageDigest
ALG_SHA;yes;0,163000
ALG_MD5;yes;0,149000
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0,159000
ALG_SHA_384;yes;0,165000
ALG_SHA_512;yes;0,159000
ALG_SHA_224;yes;0,163000

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0,062000
ALG_SECURE_RANDOM;yes;0,061000

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0,247000
TYPE_DES_TRANSIENT_DESELECT;yes;0,245000
TYPE_DES LENGTH_DES;yes;0,235000
TYPE_DES LENGTH_DES3_2KEY;yes;0,243000
TYPE_DES LENGTH_DES3_3KEY;yes;0,235000
TYPE_AES_TRANSIENT_RESET;yes;0,246000
TYPE_AES_TRANSIENT_DESELECT;yes;0,248000
TYPE_AES LENGTH_AES_128;yes;0,231000
TYPE_AES LENGTH_AES_192;yes;0,239000
TYPE_AES LENGTH_AES_256;yes;0,237000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0,207000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0,209000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0,213000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0,215000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0,209000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0,209000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0,210000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0,211000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0,212000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0,271000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0,280000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0,275000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0,282000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0,278000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0,281000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0,279000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0,281000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0,280000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;0,280000
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;0,290000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0,405000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0,410000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0,415000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0,415000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0,420000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0,425000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0,415000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0,420000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0,420000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;0,405000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;yes;0,425000
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;yes;0,405000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;yes;0,405000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0,410000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0,410000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0,420000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0,420000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;0,415000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;yes;0,250000
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;yes;0,245000
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;yes;0,235000
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard\.security\.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0,105000

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0,155000
ALG_ISO3309_CRC32;yes;0,155000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0,690000
ALG_RSA LENGTH_RSA_736;yes;0,841000
ALG_RSA LENGTH_RSA_768;yes;1,150000
ALG_RSA LENGTH_RSA_896;yes;1,215000
ALG_RSA LENGTH_RSA_1024;yes;0,945000
ALG_RSA LENGTH_RSA_1280;yes;2,306000
ALG_RSA LENGTH_RSA_1536;yes;1,690000
ALG_RSA LENGTH_RSA_1984;yes;3,145000
ALG_RSA LENGTH_RSA_2048;yes;2,262000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0,890000
ALG_RSA_CRT LENGTH_RSA_736;yes;1,056000
ALG_RSA_CRT LENGTH_RSA_768;yes;0,940000
ALG_RSA_CRT LENGTH_RSA_896;yes;1,375000
ALG_RSA_CRT LENGTH_RSA_1024;yes;1,837000
ALG_RSA_CRT LENGTH_RSA_1280;yes;1,462000
ALG_RSA_CRT LENGTH_RSA_1536;yes;6,745000
ALG_RSA_CRT LENGTH_RSA_1984;yes;4,307000
ALG_RSA_CRT LENGTH_RSA_2048;yes;7,494000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;yes;0,950000
ALG_EC_FP LENGTH_EC_FP_128;yes;1,395000
ALG_EC_FP LENGTH_EC_FP_160;yes;1,286000
ALG_EC_FP LENGTH_EC_FP_192;yes;1,310000
ALG_EC_FP LENGTH_EC_FP_224;yes;1,545000
ALG_EC_FP LENGTH_EC_FP_256;yes;1,350000
ALG_EC_FP LENGTH_EC_FP_384;yes;1,505000
ALG_EC_FP LENGTH_EC_FP_521;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0,345000 sec;
Set random modulus;yes;0,040000 sec;
Set random public exponent;yes;0,040000 sec;
Initialize cipher with public key with random exponent;yes;0,045000 sec;
Use random public exponent;no;

Total test time:; 119 seconds.
