INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_RSA_ISO9796;no;
ALG_RSA_NOPAD;yes;0.150000
ALG_AES_BLOCK_128_CBC_NOPAD;yes;0.305000
ALG_AES_BLOCK_128_ECB_NOPAD;yes;0.293000
ALG_RSA_PKCS1_OAEP;no;
ALG_KOREAN_SEED_ECB_NOPAD;no;
ALG_KOREAN_SEED_CBC_NOPAD;no;
ALG_AES_BLOCK_192_CBC_NOPAD;no;
ALG_AES_BLOCK_192_ECB_NOPAD;no;
ALG_AES_BLOCK_256_CBC_NOPAD;no;
ALG_AES_BLOCK_256_ECB_NOPAD;no;
ALG_AES_CBC_ISO9797_M1;yes;0.160000
ALG_AES_CBC_ISO9797_M2;yes;0.293000
ALG_AES_CBC_PKCS5;yes;0.305000
ALG_AES_ECB_ISO9797_M1;yes;0.293000
ALG_AES_ECB_ISO9797_M2;yes;0.301000
ALG_AES_ECB_PKCS5;yes;0.293000

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;yes;0.302000
ALG_DES_MAC8_NOPAD;yes;0.151000
ALG_DES_MAC4_ISO9797_M1;yes;0.313000
ALG_DES_MAC8_ISO9797_M1;yes;0.302000
ALG_DES_MAC4_ISO9797_M2;yes;0.310000
ALG_DES_MAC8_ISO9797_M2;yes;0.302000
ALG_DES_MAC4_PKCS5;no;
ALG_DES_MAC8_PKCS5;yes;0.161000
ALG_RSA_SHA_ISO9796;yes;0.301000
ALG_RSA_SHA_PKCS1;yes;0.309000
ALG_RSA_MD5_PKCS1;no;
ALG_RSA_RIPEMD160_ISO9796;no;
ALG_RSA_RIPEMD160_PKCS1;no;
ALG_DSA_SHA;no;
ALG_RSA_SHA_RFC2409;no;
ALG_RSA_MD5_RFC2409;no;
ALG_ECDSA_SHA;yes;0.152000
ALG_AES_MAC_128_NOPAD;yes;0.310000
ALG_DES_MAC4_ISO9797_1_M2_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;0.154000
ALG_RSA_SHA_PKCS1_PSS;yes;0.310000
ALG_RSA_MD5_PKCS1_PSS;no;
ALG_RSA_RIPEMD160_PKCS1_PSS;no;
ALG_HMAC_SHA1;no;
ALG_HMAC_SHA_256;no;
ALG_HMAC_SHA_384;no;
ALG_HMAC_SHA_512;no;
ALG_HMAC_MD5;no;
ALG_HMAC_RIPEMD160;no;
ALG_RSA_SHA_ISO9796_MR;yes;0.220000
ALG_RSA_RIPEMD160_ISO9796_MR;no;
ALG_SEED_MAC_NOPAD;no;
ALG_ECDSA_SHA_256;yes;0.162000
ALG_ECDSA_SHA_384;yes;0.385000
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;yes;0.161000
ALG_ECDSA_SHA_512;yes;0.302000
ALG_RSA_SHA_224_PKCS1;yes;0.310000
ALG_RSA_SHA_256_PKCS1;yes;0.302000
ALG_RSA_SHA_384_PKCS1;yes;0.310000
ALG_RSA_SHA_512_PKCS1;yes;0.301000
ALG_RSA_SHA_224_PKCS1_PSS;no;
ALG_RSA_SHA_256_PKCS1_PSS;yes;0.161000
ALG_RSA_SHA_384_PKCS1_PSS;no;
ALG_RSA_SHA_512_PKCS1_PSS;no;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;

javacard.security.MessageDigest
ALG_SHA;yes;0.151000
ALG_MD5;no;
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0.156000
ALG_SHA_384;yes;0.319000
ALG_SHA_512;yes;0.316000
ALG_SHA_224;yes;0.320000

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0.268000
ALG_SECURE_RANDOM;yes;0.104000

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0.198000
TYPE_DES_TRANSIENT_DESELECT;yes;0.146000
TYPE_DES LENGTH_DES;yes;0.298000
TYPE_DES LENGTH_DES3_2KEY;yes;0.235000
TYPE_DES LENGTH_DES3_3KEY;yes;0.240000
TYPE_AES_TRANSIENT_RESET;yes;0.228000
TYPE_AES_TRANSIENT_DESELECT;yes;0.232000
TYPE_AES LENGTH_AES_128;yes;0.290000
TYPE_AES LENGTH_AES_192;yes;0.241000
TYPE_AES LENGTH_AES_256;yes;0.229000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0.238000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0.233000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0.241000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0.233000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0.241000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0.236000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0.244000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0.238000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0.248000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.155000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0.244000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.232000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.241000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.236000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.241000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.242000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.244000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.239000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;0.153000
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;error(0x6f00);
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.173000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0.298000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.239000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.244000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.236000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.242000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.242000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.247000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.242000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;0.153000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;error(0x6f00);
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;yes;0.157000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;yes;0.298000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;yes;0.239000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;yes;0.241000
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;yes;0.227000
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;yes;0.236000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;yes;0.289000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;yes;0.240000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0.236000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0.241000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0.233000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0.241000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;0.236000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;yes;0.248000
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;error(0x6f00);
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;error(0x6f00);
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH;yes;0.090000
ALG_EC_SVDP_DHC;yes;0.090000
ALG_EC_SVDP_DH_KDF;yes;0.108000
ALG_EC_SVDP_DH_PLAIN;yes;0.109000
ALG_EC_SVDP_DHC_KDF;yes;0.109000
ALG_EC_SVDP_DHC_PLAIN;yes;0.109000

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0.202000
ALG_ISO3309_CRC32;yes;0.223000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.724000
ALG_RSA LENGTH_RSA_736;yes;1.056000
ALG_RSA LENGTH_RSA_768;yes;1.258000
ALG_RSA LENGTH_RSA_896;yes;1.416000
ALG_RSA LENGTH_RSA_1024;yes;1.592000
ALG_RSA LENGTH_RSA_1280;yes;2.235000
ALG_RSA LENGTH_RSA_1536;yes;5.908000
ALG_RSA LENGTH_RSA_1984;yes;5.045000
ALG_RSA LENGTH_RSA_2048;yes;11.759000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.588000
ALG_RSA_CRT LENGTH_RSA_736;yes;1.339000
ALG_RSA_CRT LENGTH_RSA_768;yes;1.323000
ALG_RSA_CRT LENGTH_RSA_896;yes;0.939000
ALG_RSA_CRT LENGTH_RSA_1024;yes;0.940000
ALG_RSA_CRT LENGTH_RSA_1280;yes;3.938000
ALG_RSA_CRT LENGTH_RSA_1536;yes;5.591000
ALG_RSA_CRT LENGTH_RSA_1984;yes;9.730000
ALG_RSA_CRT LENGTH_RSA_2048;yes;10.661000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;error(ILLEGAL_VALUE);
ALG_EC_F2M LENGTH_EC_F2M_131;error(ILLEGAL_VALUE);
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_128;yes;0.838000
ALG_EC_FP LENGTH_EC_FP_160;yes;0.657000
ALG_EC_FP LENGTH_EC_FP_192;yes;0.692000
ALG_EC_FP LENGTH_EC_FP_224;yes;0.697000
ALG_EC_FP LENGTH_EC_FP_256;yes;0.728000
ALG_EC_FP LENGTH_EC_FP_384;yes;0.824000
ALG_EC_FP LENGTH_EC_FP_521;yes;1.028000

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0.586000 sec;
Set random modulus;yes;0.031000 sec;
Set random public exponent;yes;0.028000 sec;
Initialize cipher with public key with random exponent;yes;0.018000 sec;
Use random public exponent;no;

Total test time:; 111 seconds.
