INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;
ALG_AES_CMAC_128;no;

javacard.security.MessageDigest
ALG_SHA;yes;0,085000
ALG_MD5;yes;0,090000
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0,080000
ALG_SHA_384;no;
ALG_SHA_512;no;
ALG_SHA_224;yes;0,080000
ALG_SHA3_224;no;
ALG_SHA3_256;no;
ALG_SHA3_384;no;
ALG_SHA3_512;no;

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0,020000
ALG_SECURE_RANDOM;yes;0,020000
ALG_TRNG;no;
ALG_ALG_PRESEEDED_DRBG;no;
ALG_FAST;no;
ALG_KEYGENERATION;no;

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0,120000
TYPE_DES_TRANSIENT_DESELECT;yes;0,130000
TYPE_DES LENGTH_DES;yes;0,120000
TYPE_DES LENGTH_DES3_2KEY;yes;0,120000
TYPE_DES LENGTH_DES3_3KEY;yes;0,130000
TYPE_AES_TRANSIENT_RESET;yes;0,120000
TYPE_AES_TRANSIENT_DESELECT;yes;0,130000
TYPE_AES LENGTH_AES_128;yes;0,120000
TYPE_AES LENGTH_AES_192;yes;0,120000
TYPE_AES LENGTH_AES_256;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0,112000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0,130000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0,127000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0,120000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0,120000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0,120000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0,117000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0,116000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0,120000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0,120000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0,130000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0,120000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0,120000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0,120000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0,114000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0,121000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0,120000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0,120000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0,120000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0,121000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;yes;0,120000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0,120000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0,120000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0,128000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0,120000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_320;yes;0.133000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_512;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;yes;0,110000
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;yes;0,120000
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;yes;0,120000
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0.125000
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;
ALG_EC_SVDP_DH_PLAIN;yes;0.049000
ALG_EC_SVDP_DHC_PLAIN;no;
ALG_EC_PACE_GM;no;
ALG_EC_SVDP_DH_PLAIN_XY;no;
ALG_DH_PLAIN;no;

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0,080000
ALG_ISO3309_CRC32;no;

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0,900000
ALG_RSA LENGTH_RSA_736;yes;2,013000
ALG_RSA LENGTH_RSA_768;yes;2,726000
ALG_RSA LENGTH_RSA_896;yes;1,410000
ALG_RSA LENGTH_RSA_1024;yes;1,780000
ALG_RSA LENGTH_RSA_1280;yes;3,480000
ALG_RSA LENGTH_RSA_1536;yes;6,950000
ALG_RSA LENGTH_RSA_1984;yes;10,233000
ALG_RSA LENGTH_RSA_2048;yes;8,430000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;1,500000
ALG_RSA_CRT LENGTH_RSA_736;yes;1,211000
ALG_RSA_CRT LENGTH_RSA_768;yes;2,601000
ALG_RSA_CRT LENGTH_RSA_896;yes;2,920000
ALG_RSA_CRT LENGTH_RSA_1024;yes;3,631000
ALG_RSA_CRT LENGTH_RSA_1280;yes;4,470000
ALG_RSA_CRT LENGTH_RSA_1536;yes;27,055000
ALG_RSA_CRT LENGTH_RSA_1984;yes;20,870000
ALG_RSA_CRT LENGTH_RSA_2048;yes;29,864000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;yes;1,041000
ALG_EC_FP LENGTH_EC_FP_160;yes;1,080000
ALG_EC_FP LENGTH_EC_FP_192;yes;1,156000
ALG_EC_FP LENGTH_EC_FP_224;yes;1,262000
ALG_EC_FP LENGTH_EC_FP_256;yes;1,485000
ALG_EC_FP LENGTH_EC_FP_384;no;
ALG_EC_FP LENGTH_EC_FP_521;no;

javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;
CIPHER_AES_GCM;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0,230000 sec;
Set random modulus;yes;0,080000 sec;
Set random public exponent;yes;0,090000 sec;
Initialize cipher with public key with random exponent;yes;0,070000 sec;
Use random public exponent;yes;0,231000 sec;

Total test time:; 424 seconds.
