INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_RSA_SHA_PKCS1_PSS;no;
ALG_RSA_MD5_PKCS1_PSS;no;
ALG_RSA_RIPEMD160_PKCS1_PSS;no;
ALG_HMAC_SHA1;no;
ALG_HMAC_SHA_256;no;
ALG_HMAC_SHA_384;no;
ALG_HMAC_SHA_512;no;
ALG_HMAC_MD5;no;
ALG_HMAC_RIPEMD160;no;
ALG_RSA_SHA_ISO9796_MR;no;
ALG_RSA_RIPEMD160_ISO9796_MR;no;
ALG_SEED_MAC_NOPAD;no;
ALG_ECDSA_SHA_256;no;
ALG_ECDSA_SHA_384;no;
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;no;
ALG_ECDSA_SHA_512;no;
ALG_RSA_SHA_224_PKCS1;no;
ALG_RSA_SHA_256_PKCS1;no;
ALG_RSA_SHA_384_PKCS1;no;
ALG_RSA_SHA_512_PKCS1;no;
ALG_RSA_SHA_224_PKCS1_PSS;no;
ALG_RSA_SHA_256_PKCS1_PSS;no;
ALG_RSA_SHA_384_PKCS1_PSS;no;
ALG_RSA_SHA_512_PKCS1_PSS;no;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;

javacard.security.MessageDigest
ALG_SHA;yes;0,388000
ALG_MD5;yes;0,393000
ALG_RIPEMD160;no;
ALG_SHA_256;no;
ALG_SHA_384;no;
ALG_SHA_512;no;
ALG_SHA_224;no;

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0,310000
ALG_SECURE_RANDOM;yes;0,298000

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0,424000
TYPE_DES_TRANSIENT_DESELECT;yes;0,436000
TYPE_DES LENGTH_DES;yes;0,440000
TYPE_DES LENGTH_DES3_2KEY;yes;0,438000
TYPE_DES LENGTH_DES3_3KEY;yes;0,439000
TYPE_AES_TRANSIENT_RESET;no;
TYPE_AES_TRANSIENT_DESELECT;no;
TYPE_AES LENGTH_AES_128;no;
TYPE_AES LENGTH_AES_192;no;
TYPE_AES LENGTH_AES_256;no;
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0,424000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0,419000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0,418000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0,418000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0,419000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0,420000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0,421000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0,420000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0,419000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0,419000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0,420000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0,419000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0,420000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0,420000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0,421000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0,423000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0,426000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0,423000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0,422000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0,421000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0,422000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0,423000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0,423000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0,425000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0,428000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0,426000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;yes;0,420000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;yes;0,420000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;yes;0,422000
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;yes;0,422000
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard\.security\.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0,431000

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0,384000
ALG_ISO3309_CRC32;no;

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;no;
ALG_RSA LENGTH_RSA_736;no;
ALG_RSA LENGTH_RSA_768;no;
ALG_RSA LENGTH_RSA_896;no;
ALG_RSA LENGTH_RSA_1024;no;
ALG_RSA LENGTH_RSA_1280;no;
ALG_RSA LENGTH_RSA_1536;no;
ALG_RSA LENGTH_RSA_1984;no;
ALG_RSA LENGTH_RSA_2048;no;
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0,958000
ALG_RSA_CRT LENGTH_RSA_736;no;
ALG_RSA_CRT LENGTH_RSA_768;yes;1,063000
ALG_RSA_CRT LENGTH_RSA_896;yes;5,607000
ALG_RSA_CRT LENGTH_RSA_1024;yes;1,768000
ALG_RSA_CRT LENGTH_RSA_1280;yes;2,781000
ALG_RSA_CRT LENGTH_RSA_1536;yes;6,247000
ALG_RSA_CRT LENGTH_RSA_1984;yes;45,186000
ALG_RSA_CRT LENGTH_RSA_2048;yes;31,368000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;yes;0,985000
ALG_EC_F2M LENGTH_EC_F2M_131;yes;1,020000
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;no;
ALG_EC_FP LENGTH_EC_FP_160;no;
ALG_EC_FP LENGTH_EC_FP_192;no;
ALG_EC_FP LENGTH_EC_FP_224;no;
ALG_EC_FP LENGTH_EC_FP_256;no;
ALG_EC_FP LENGTH_EC_FP_384;no;
ALG_EC_FP LENGTH_EC_FP_521;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0,295000 sec;
Set random modulus;yes;0,073000 sec;
Set random public exponent;yes;2,657000 sec;
Initialize cipher with public key with random exponent;yes;0,062000 sec;
Use random public exponent;yes;0,545000 sec;

Total test time:; 168 seconds.
