INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_RSA_PKCS1;yes;0.110000,
ALG_RSA_ISO9796;no;,
ALG_RSA_NOPAD;yes;0.110000,
ALG_AES_BLOCK_128_CBC_NOPAD;yes;0.189000,
ALG_AES_BLOCK_128_ECB_NOPAD;yes;0.176000,
ALG_RSA_PKCS1_OAEP;yes;0.109000,
ALG_KOREAN_SEED_ECB_NOPAD;yes;0.175000,
ALG_KOREAN_SEED_CBC_NOPAD;yes;0.185000,
ALG_AES_BLOCK_192_CBC_NOPAD;no;,
ALG_AES_BLOCK_192_ECB_NOPAD;no;,
ALG_AES_BLOCK_256_CBC_NOPAD;no;,
ALG_AES_BLOCK_256_ECB_NOPAD;no;,
ALG_AES_CBC_ISO9797_M1;yes;0.184000,
ALG_AES_CBC_ISO9797_M2;yes;0.185000,
ALG_AES_CBC_PKCS5;no;,
ALG_AES_ECB_ISO9797_M1;yes;0.175000,
ALG_AES_ECB_ISO9797_M2;yes;0.176000,
ALG_AES_ECB_PKCS5;no;,
,
javacard.crypto.Signature,
ALG_DES_MAC4_NOPAD;no;,
ALG_DES_MAC8_NOPAD;yes;0.185000,
ALG_DES_MAC4_ISO9797_M1;no;,
ALG_DES_MAC8_ISO9797_M1;yes;0.183000,
ALG_DES_MAC4_ISO9797_M2;yes;0.186000,
ALG_DES_MAC8_ISO9797_M2;yes;0.187000,
ALG_DES_MAC4_PKCS5;no;,
ALG_DES_MAC8_PKCS5;no;,
ALG_RSA_SHA_ISO9796;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_SHA_PKCS1;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_MD5_PKCS1;no;,
ALG_RSA_RIPEMD160_ISO9796;no;,
ALG_RSA_RIPEMD160_PKCS1;no;,
ALG_DSA_SHA;no;,
ALG_RSA_SHA_RFC2409;no;,
ALG_RSA_MD5_RFC2409;no;,
ALG_ECDSA_SHA;no;,
ALG_AES_MAC_128_NOPAD;yes;0.187000,
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;0.185000,
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;0.188000,
ALG_RSA_SHA_PKCS1_PSS;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_MD5_PKCS1_PSS;no;,
ALG_RSA_RIPEMD160_PKCS1_PSS;no;,
ALG_HMAC_SHA1;no;,
ALG_HMAC_SHA_256;no;,
ALG_HMAC_SHA_384;no;,
ALG_HMAC_SHA_512;no;,
ALG_HMAC_MD5;no;,
ALG_HMAC_RIPEMD160;no;,
ALG_RSA_SHA_ISO9796_MR;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_RIPEMD160_ISO9796_MR;no;,
ALG_SEED_MAC_NOPAD;yes;0.185000,
ALG_ECDSA_SHA_256;no;,
ALG_ECDSA_SHA_384;no;,
ALG_AES_MAC_192_NOPAD;no;,
ALG_AES_MAC_256_NOPAD;no;,
ALG_ECDSA_SHA_224;no;,
ALG_ECDSA_SHA_512;no;,
ALG_RSA_SHA_224_PKCS1;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_SHA_256_PKCS1;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_SHA_384_PKCS1;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_SHA_512_PKCS1;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_SHA_224_PKCS1_PSS;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_SHA_256_PKCS1_PSS;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_SHA_384_PKCS1_PSS;SystemException(NO_TRANSIENT_SPACE);,
ALG_RSA_SHA_512_PKCS1_PSS;SystemException(NO_TRANSIENT_SPACE);,
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;,
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;0.188000,
ALG_AES_CMAC_128;yes;0.185000,
,
javacard.security.MessageDigest,
ALG_SHA;yes;0.187000,
ALG_MD5;yes;0.185000,
ALG_RIPEMD160;no;,
ALG_SHA_256;yes;0.194000,
ALG_SHA_384;SystemException(NO_TRANSIENT_SPACE);,
ALG_SHA_512;SystemException(NO_TRANSIENT_SPACE);,
ALG_SHA_224;yes;0.195000,
ALG_SHA3_224;no;,
ALG_SHA3_256;no;,
ALG_SHA3_384;no;,
ALG_SHA3_512;no;,
,
javacard.security.RandomData,
ALG_PSEUDO_RANDOM;yes;0.022000,
ALG_SECURE_RANDOM;yes;0.014000,
ALG_TRNG;no;,
ALG_ALG_PRESEEDED_DRBG;no;,
ALG_FAST;no;,
ALG_KEYGENERATION;no;,
,
javacard.security.KeyBuilder,
TYPE_DES_TRANSIENT_RESET;yes;0.085000,
TYPE_DES_TRANSIENT_DESELECT;yes;0.094000,
TYPE_DES LENGTH_DES;yes;0.081000,
TYPE_DES LENGTH_DES3_2KEY;yes;0.083000,
TYPE_DES LENGTH_DES3_3KEY;yes;0.082000,
TYPE_AES_TRANSIENT_RESET;yes;0.087000,
TYPE_AES_TRANSIENT_DESELECT;yes;0.093000,
TYPE_AES LENGTH_AES_128;yes;0.081000,
TYPE_AES LENGTH_AES_192;yes;0.083000,
TYPE_AES LENGTH_AES_256;yes;0.083000,
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0.081000,
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0.081000,
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0.080000,
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0.084000,
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0.081000,
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0.082000,
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0.081000,
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0.086000,
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0.084000,
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;,
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;,
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.084000,
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0.081000,
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.082000,
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.084000,
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.081000,
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.080000,
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.082000,
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.081000,
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.082000,
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;,
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;,
TYPE_RSA_PRIVATE_TRANSIENT_RESET;no;,
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;no;,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.081000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0.079000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.081000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.080000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.080000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.083000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.083000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.082000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.081000,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;,
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;,
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;no;,
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;no;,
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;,
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;,
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;,
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;,
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;,
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;,
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;,
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;,
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;,
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;,
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;,
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;,
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;,
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;,
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;,
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;,
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;no;,
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;no;,
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;no;,
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_320;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_512;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;,
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;,
TYPE_KOREAN_SEED_TRANSIENT_RESET;yes;0.088000,
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;yes;0.091000,
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;yes;0.080000,
TYPE_HMAC_TRANSIENT_RESET;no;,
TYPE_HMAC_TRANSIENT_DESELECT;no;,
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;,
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;,
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;,
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;,
,
javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;no;
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;
ALG_EC_SVDP_DH_PLAIN;no;
ALG_EC_SVDP_DHC_PLAIN;no;
ALG_EC_PACE_GM;no;
ALG_EC_SVDP_DH_PLAIN_XY;no;
ALG_DH_PLAIN;no;
,
javacard.security.Checksum,
ALG_ISO3309_CRC16;yes;0.094000,
ALG_ISO3309_CRC32;yes;0.084000,
,
javacard.security.KeyPair ALG_RSA on-card generation,
ALG_RSA LENGTH_RSA_512;no;,
ALG_RSA LENGTH_RSA_736;no;,
ALG_RSA LENGTH_RSA_768;no;,
ALG_RSA LENGTH_RSA_896;no;,
ALG_RSA LENGTH_RSA_1024;no;,
ALG_RSA LENGTH_RSA_1280;no;,
ALG_RSA LENGTH_RSA_1536;no;,
ALG_RSA LENGTH_RSA_1984;no;,
ALG_RSA LENGTH_RSA_2048;no;,
ALG_RSA LENGTH_RSA_3072;no;,
ALG_RSA LENGTH_RSA_4096;no;,
,
javacard.security.KeyPair ALG_RSA_CRT on-card generation,
ALG_RSA_CRT LENGTH_RSA_512;no;,
ALG_RSA_CRT LENGTH_RSA_736;no;,
ALG_RSA_CRT LENGTH_RSA_768;no;,
ALG_RSA_CRT LENGTH_RSA_896;no;,
ALG_RSA_CRT LENGTH_RSA_1024;no;,
ALG_RSA_CRT LENGTH_RSA_1280;no;,
ALG_RSA_CRT LENGTH_RSA_1536;no;,
ALG_RSA_CRT LENGTH_RSA_1984;no;,
ALG_RSA_CRT LENGTH_RSA_2048;no;,
ALG_RSA_CRT LENGTH_RSA_3072;no;,
ALG_RSA_CRT LENGTH_RSA_4096;no;,
,
javacard.security.KeyPair ALG_DSA on-card generation,
ALG_DSA LENGTH_DSA_512;no;,
ALG_DSA LENGTH_DSA_768;no;,
ALG_DSA LENGTH_DSA_1024;no;,
,
javacard.security.KeyPair ALG_EC_F2M on-card generation,
ALG_EC_F2M LENGTH_EC_F2M_113;no;,
ALG_EC_F2M LENGTH_EC_F2M_131;no;,
ALG_EC_F2M LENGTH_EC_F2M_163;no;,
ALG_EC_F2M LENGTH_EC_F2M_193;no;,
,
javacard.security.KeyPair ALG_EC_FP on-card generation,
ALG_EC_FP LENGTH_EC_FP_112;no;,
ALG_EC_FP LENGTH_EC_FP_128;no;,
ALG_EC_FP LENGTH_EC_FP_160;no;,
ALG_EC_FP LENGTH_EC_FP_192;no;,
ALG_EC_FP LENGTH_EC_FP_224;no;,
ALG_EC_FP LENGTH_EC_FP_256;no;,
ALG_EC_FP LENGTH_EC_FP_384;no;,
ALG_EC_FP LENGTH_EC_FP_521;no;,
,
javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;
CIPHER_AES_GCM;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0.177000 sec;,
Set random modulus;yes;0.044000 sec;,
Set random public exponent;no;,
Initialize cipher with public key with random exponent;no;,
Use random public exponent;no;,
,
Total test time:; 50 seconds.,
