INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
TYPE_RSA_PUBLIC LENGTH_RSA_736;no;
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0.223000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0.207000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0.206000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0.228000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0.226000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0.226000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0.210000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.202000
TYPE_RSA_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.206000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.207000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.210000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.216000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.218000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.214000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.224000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;0.213000
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;0.216000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.358000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.285000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.290000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.291000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.292000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.297000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.300000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.306000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;0.303000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;yes;0.311000
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0.359000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0.346000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;0.369000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard\.security\.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;0.201000

javacard.security.Checksum
ALG_ISO3309_CRC16;no;
ALG_ISO3309_CRC32;no;

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.418000
ALG_RSA LENGTH_RSA_736;no;
ALG_RSA LENGTH_RSA_768;yes;0.853000
ALG_RSA LENGTH_RSA_896;yes;0.710000
ALG_RSA LENGTH_RSA_1024;yes;1.054000
ALG_RSA LENGTH_RSA_1280;yes;3.706000
ALG_RSA LENGTH_RSA_1536;yes;2.396000
ALG_RSA LENGTH_RSA_1984;yes;5.052000
ALG_RSA LENGTH_RSA_2048;yes;8.540000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.782000
ALG_RSA_CRT LENGTH_RSA_736;no;
ALG_RSA_CRT LENGTH_RSA_768;yes;1.135000
ALG_RSA_CRT LENGTH_RSA_896;yes;1.593000
ALG_RSA_CRT LENGTH_RSA_1024;yes;2.010000
ALG_RSA_CRT LENGTH_RSA_1280;yes;2.797000
ALG_RSA_CRT LENGTH_RSA_1536;yes;2.717000
ALG_RSA_CRT LENGTH_RSA_1984;yes;4.950000
ALG_RSA_CRT LENGTH_RSA_2048;yes;1.444000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;no;
ALG_EC_FP LENGTH_EC_FP_160;no;
ALG_EC_FP LENGTH_EC_FP_192;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_224;no;
ALG_EC_FP LENGTH_EC_FP_256;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_384;error(ILLEGAL_VALUE);
ALG_EC_FP LENGTH_EC_FP_521;no;

Support for variable public exponent for RSA 1024. If supported, user-defined fast modular exponentiation can be executed on the smart card via cryptographic coprocessor. This is very specific feature and you will probably not need it;
Allocate RSA 1024 objects;yes;0.136000 sec;
Set random modulus;yes;0.055000 sec;
Set random public exponent;no;
Initialize cipher with public key with random exponent;no;
Use random public exponent;no;

Total test time:; 78 seconds.
