INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH;yes;
ALG_EC_SVDP_DHC;yes;
ALG_EC_SVDP_DH_KDF;yes;
ALG_EC_SVDP_DH_PLAIN;yes;
ALG_EC_SVDP_DHC_KDF;yes;
ALG_EC_SVDP_DHC_PLAIN;yes;

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;
ALG_ISO3309_CRC32;no;

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512#2.1.1;no;
ALG_RSA LENGTH_RSA_736#2.2.0;no;
ALG_RSA LENGTH_RSA_768#2.1.1;no;
ALG_RSA LENGTH_RSA_896#2.2.0;no;
ALG_RSA LENGTH_RSA_1024#2.1.1;no;
ALG_RSA LENGTH_RSA_1280#2.2.0;no;
ALG_RSA LENGTH_RSA_1536#2.2.0;no;
ALG_RSA LENGTH_RSA_1984#2.2.0;no;
ALG_RSA LENGTH_RSA_2048#2.1.1;no;
ALG_RSA LENGTH_RSA_3072#never#0;no;
ALG_RSA LENGTH_RSA_4096#3.0.1;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512#2.1.1;no;
ALG_RSA_CRT LENGTH_RSA_736#2.2.0;no;
ALG_RSA_CRT LENGTH_RSA_768#2.1.1;no;
ALG_RSA_CRT LENGTH_RSA_896#2.2.0;no;
ALG_RSA_CRT LENGTH_RSA_1024#2.1.1;no;
ALG_RSA_CRT LENGTH_RSA_1280#2.2.0;no;
ALG_RSA_CRT LENGTH_RSA_1536#2.2.0;no;
ALG_RSA_CRT LENGTH_RSA_1984#2.2.0;no;
ALG_RSA_CRT LENGTH_RSA_2048#2.1.1;no;
ALG_RSA_CRT LENGTH_RSA_3072#never#0;no;
ALG_RSA_CRT LENGTH_RSA_4096#3.0.1;no;

javacard.security.KeyPair ALG_DSA on-card generation

javacard.security.KeyPair ALG_EC_F2M on-card generation

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112#2.2.1;no;
ALG_EC_FP LENGTH_EC_FP_128#2.2.1;no;
ALG_EC_FP LENGTH_EC_FP_160#2.2.1;no;
ALG_EC_FP LENGTH_EC_FP_192#2.2.1;no;
ALG_EC_FP LENGTH_EC_FP_224#3.0.1;yes;
ALG_EC_FP LENGTH_EC_FP_256#3.0.1;no;
ALG_EC_FP LENGTH_EC_FP_384#3.0.1;no;
ALG_EC_FP LENGTH_EC_FP_521#3.0.4;no;
